****************************A09 第 1 轮训练开始****************************
epoch: 1, train_Loss: 1.4747, train_acc: 0.2162
****************************A09 第 2 轮训练开始****************************
epoch: 2, train_Loss: 3.2060, train_acc: 0.2664
****************************A09 第 3 轮训练开始****************************
epoch: 3, train_Loss: 0.6471, train_acc: 0.2857
****************************A09 第 4 轮训练开始****************************
epoch: 4, train_Loss: 1.3971, train_acc: 0.2510
****************************A09 第 5 轮训练开始****************************
epoch: 5, train_Loss: 1.5091, train_acc: 0.2471
****************************A09 第 6 轮训练开始****************************
epoch: 6, train_Loss: 2.0384, train_acc: 0.2625
****************************A09 第 7 轮训练开始****************************
epoch: 7, train_Loss: 1.2994, train_acc: 0.2548
****************************A09 第 8 轮训练开始****************************
epoch: 8, train_Loss: 1.3755, train_acc: 0.2471
****************************A09 第 9 轮训练开始****************************
epoch: 9, train_Loss: 1.3944, train_acc: 0.2278
****************************A09 第 10 轮训练开始****************************
epoch: 10, train_Loss: 1.6584, train_acc: 0.2394
****************************A09 第 11 轮训练开始****************************
epoch: 11, train_Loss: 1.4314, train_acc: 0.2587
****************************A09 第 12 轮训练开始****************************
epoch: 12, train_Loss: 1.3079, train_acc: 0.2703
****************************A09 第 13 轮训练开始****************************
epoch: 13, train_Loss: 1.5149, train_acc: 0.2741
****************************A09 第 14 轮训练开始****************************
epoch: 14, train_Loss: 1.3469, train_acc: 0.2625
****************************A09 第 15 轮训练开始****************************
epoch: 15, train_Loss: 1.3100, train_acc: 0.2548
****************************A09 第 16 轮训练开始****************************
epoch: 16, train_Loss: 1.3018, train_acc: 0.2819
****************************A09 第 17 轮训练开始****************************
epoch: 17, train_Loss: 1.4381, train_acc: 0.2471
****************************A09 第 18 轮训练开始****************************
epoch: 18, train_Loss: 1.3527, train_acc: 0.2548
****************************A09 第 19 轮训练开始****************************
epoch: 19, train_Loss: 1.6380, train_acc: 0.2625
****************************A09 第 20 轮训练开始****************************
epoch: 20, train_Loss: 1.4674, train_acc: 0.2741
****************************A09 第 21 轮训练开始****************************
epoch: 21, train_Loss: 1.4077, train_acc: 0.2355
****************************A09 第 22 轮训练开始****************************
epoch: 22, train_Loss: 1.3872, train_acc: 0.2548
