****************************A07 第 1 轮训练开始****************************
epoch: 1, train_Loss: 5.0829, train_acc: 0.1929
****************************A07 第 2 轮训练开始****************************
epoch: 2, train_Loss: 1.9213, train_acc: 0.2536
****************************A07 第 3 轮训练开始****************************
epoch: 3, train_Loss: 1.7364, train_acc: 0.2500
****************************A07 第 4 轮训练开始****************************
epoch: 4, train_Loss: 1.8855, train_acc: 0.2571
****************************A07 第 5 轮训练开始****************************
epoch: 5, train_Loss: 1.4168, train_acc: 0.2429
****************************A07 第 6 轮训练开始****************************
epoch: 6, train_Loss: 1.4996, train_acc: 0.2643
****************************A07 第 7 轮训练开始****************************
epoch: 7, train_Loss: 1.5234, train_acc: 0.2500
****************************A07 第 8 轮训练开始****************************
epoch: 8, train_Loss: 1.3799, train_acc: 0.2714
****************************A07 第 9 轮训练开始****************************
epoch: 9, train_Loss: 1.4090, train_acc: 0.2500
****************************A07 第 10 轮训练开始****************************
epoch: 10, train_Loss: 1.3982, train_acc: 0.2607
****************************A07 第 11 轮训练开始****************************
epoch: 11, train_Loss: 1.3996, train_acc: 0.2571
****************************A07 第 12 轮训练开始****************************
epoch: 12, train_Loss: 1.3657, train_acc: 0.2464
****************************A07 第 13 轮训练开始****************************
epoch: 13, train_Loss: 1.3531, train_acc: 0.2500
****************************A07 第 14 轮训练开始****************************
epoch: 14, train_Loss: 1.3839, train_acc: 0.2536
****************************A07 第 15 轮训练开始****************************
epoch: 15, train_Loss: 1.3818, train_acc: 0.2464
****************************A07 第 16 轮训练开始****************************
epoch: 16, train_Loss: 1.3900, train_acc: 0.2357
****************************A07 第 17 轮训练开始****************************
epoch: 17, train_Loss: 1.3967, train_acc: 0.2536
****************************A07 第 18 轮训练开始****************************
epoch: 18, train_Loss: 1.4036, train_acc: 0.2643
****************************A07 第 19 轮训练开始****************************
epoch: 19, train_Loss: 1.3937, train_acc: 0.2429
****************************A07 第 20 轮训练开始****************************
epoch: 20, train_Loss: 1.3931, train_acc: 0.1964
****************************A07 第 21 轮训练开始****************************
epoch: 21, train_Loss: 1.4070, train_acc: 0.2500
****************************A07 第 22 轮训练开始****************************
epoch: 22, train_Loss: 1.4624, train_acc: 0.2536
****************************A07 第 23 轮训练开始****************************
epoch: 23, train_Loss: 1.3943, train_acc: 0.2714
****************************A07 第 24 轮训练开始****************************
epoch: 24, train_Loss: 1.3952, train_acc: 0.2607
****************************A07 第 25 轮训练开始****************************
epoch: 25, train_Loss: 1.3796, train_acc: 0.2536
****************************A07 第 26 轮训练开始****************************
epoch: 26, train_Loss: 1.3866, train_acc: 0.2536
****************************A07 第 27 轮训练开始****************************
epoch: 27, train_Loss: 1.3794, train_acc: 0.2464
****************************A07 第 28 轮训练开始****************************
epoch: 28, train_Loss: 1.3905, train_acc: 0.1964
****************************A07 第 29 轮训练开始****************************
epoch: 29, train_Loss: 1.3763, train_acc: 0.2464
****************************A07 第 30 轮训练开始****************************
epoch: 30, train_Loss: 1.3777, train_acc: 0.2571
****************************A07 第 31 轮训练开始****************************
epoch: 31, train_Loss: 1.3622, train_acc: 0.2536
****************************A07 第 32 轮训练开始****************************
epoch: 32, train_Loss: 1.3688, train_acc: 0.2643
****************************A07 第 33 轮训练开始****************************
epoch: 33, train_Loss: 1.3556, train_acc: 0.2500
****************************A07 第 34 轮训练开始****************************
epoch: 34, train_Loss: 1.4059, train_acc: 0.2500
****************************A07 第 35 轮训练开始****************************
epoch: 35, train_Loss: 1.4075, train_acc: 0.2143
****************************A07 第 36 轮训练开始****************************
epoch: 36, train_Loss: 1.3819, train_acc: 0.2464
****************************A07 第 37 轮训练开始****************************
epoch: 37, train_Loss: 1.4521, train_acc: 0.2393
****************************A07 第 38 轮训练开始****************************
epoch: 38, train_Loss: 1.3942, train_acc: 0.2750
****************************A07 第 39 轮训练开始****************************
epoch: 39, train_Loss: 1.3923, train_acc: 0.2393
****************************A07 第 40 轮训练开始****************************
epoch: 40, train_Loss: 1.3934, train_acc: 0.2429
****************************A07 第 41 轮训练开始****************************
epoch: 41, train_Loss: 1.3825, train_acc: 0.2429
****************************A07 第 42 轮训练开始****************************
epoch: 42, train_Loss: 1.3764, train_acc: 0.2357
****************************A07 第 43 轮训练开始****************************
epoch: 43, train_Loss: 1.3772, train_acc: 0.2536
****************************A07 第 44 轮训练开始****************************
epoch: 44, train_Loss: 1.4141, train_acc: 0.2500
****************************A07 第 45 轮训练开始****************************
epoch: 45, train_Loss: 1.3836, train_acc: 0.2250
****************************A07 第 46 轮训练开始****************************
epoch: 46, train_Loss: 1.3951, train_acc: 0.2536
****************************A07 第 47 轮训练开始****************************
epoch: 47, train_Loss: 1.3970, train_acc: 0.2143
****************************A07 第 48 轮训练开始****************************
epoch: 48, train_Loss: 1.3764, train_acc: 0.2429
****************************A07 第 49 轮训练开始****************************
epoch: 49, train_Loss: 1.3959, train_acc: 0.2536
****************************A07 第 50 轮训练开始****************************
epoch: 50, train_Loss: 1.3791, train_acc: 0.2571
****************************A07 第 51 轮训练开始****************************
epoch: 51, train_Loss: 1.3855, train_acc: 0.2214
****************************A07 第 52 轮训练开始****************************
epoch: 52, train_Loss: 1.3752, train_acc: 0.2500
****************************A07 第 53 轮训练开始****************************
epoch: 53, train_Loss: 1.3779, train_acc: 0.2571
****************************A07 第 54 轮训练开始****************************
epoch: 54, train_Loss: 1.3890, train_acc: 0.2536
****************************A07 第 55 轮训练开始****************************
epoch: 55, train_Loss: 1.4104, train_acc: 0.2571
****************************A07 第 56 轮训练开始****************************
epoch: 56, train_Loss: 1.3910, train_acc: 0.2571
****************************A07 第 57 轮训练开始****************************
epoch: 57, train_Loss: 1.3790, train_acc: 0.2214
****************************A07 第 58 轮训练开始****************************
epoch: 58, train_Loss: 1.3779, train_acc: 0.2536
****************************A07 第 59 轮训练开始****************************
epoch: 59, train_Loss: 1.3930, train_acc: 0.2571
****************************A07 第 60 轮训练开始****************************
epoch: 60, train_Loss: 1.3842, train_acc: 0.2536
****************************A07 第 61 轮训练开始****************************
epoch: 61, train_Loss: 1.4035, train_acc: 0.2571
****************************A07 第 62 轮训练开始****************************
epoch: 62, train_Loss: 1.3880, train_acc: 0.2464
****************************A07 第 63 轮训练开始****************************
epoch: 63, train_Loss: 1.3981, train_acc: 0.2607
****************************A07 第 64 轮训练开始****************************
epoch: 64, train_Loss: 1.3831, train_acc: 0.2536
****************************A07 第 65 轮训练开始****************************
epoch: 65, train_Loss: 1.4153, train_acc: 0.2464
****************************A07 第 66 轮训练开始****************************
epoch: 66, train_Loss: 1.3415, train_acc: 0.2607
****************************A07 第 67 轮训练开始****************************
epoch: 67, train_Loss: 1.4000, train_acc: 0.2393
****************************A07 第 68 轮训练开始****************************
epoch: 68, train_Loss: 1.3812, train_acc: 0.2500
****************************A07 第 69 轮训练开始****************************
epoch: 69, train_Loss: 1.4067, train_acc: 0.2536
****************************A07 第 70 轮训练开始****************************
epoch: 70, train_Loss: 1.3834, train_acc: 0.2500
****************************A07 第 71 轮训练开始****************************
epoch: 71, train_Loss: 1.3902, train_acc: 0.2536
****************************A07 第 72 轮训练开始****************************
epoch: 72, train_Loss: 1.3846, train_acc: 0.2500
****************************A07 第 73 轮训练开始****************************
epoch: 73, train_Loss: 1.3878, train_acc: 0.2571
****************************A07 第 74 轮训练开始****************************
epoch: 74, train_Loss: 1.3913, train_acc: 0.2393
****************************A07 第 75 轮训练开始****************************
epoch: 75, train_Loss: 1.3871, train_acc: 0.2536
****************************A07 第 76 轮训练开始****************************
epoch: 76, train_Loss: 1.3906, train_acc: 0.2571
****************************A07 第 77 轮训练开始****************************
epoch: 77, train_Loss: 1.3999, train_acc: 0.2571
****************************A07 第 78 轮训练开始****************************
epoch: 78, train_Loss: 1.3945, train_acc: 0.2571
****************************A07 第 79 轮训练开始****************************
epoch: 79, train_Loss: 1.3854, train_acc: 0.2500
****************************A07 第 80 轮训练开始****************************
epoch: 80, train_Loss: 1.3806, train_acc: 0.2571
****************************A07 第 81 轮训练开始****************************
epoch: 81, train_Loss: 1.3796, train_acc: 0.2607
****************************A07 第 82 轮训练开始****************************
epoch: 82, train_Loss: 1.3849, train_acc: 0.2536
****************************A07 第 83 轮训练开始****************************
epoch: 83, train_Loss: 1.3871, train_acc: 0.2214
****************************A07 第 84 轮训练开始****************************
epoch: 84, train_Loss: 1.4083, train_acc: 0.2429
****************************A07 第 85 轮训练开始****************************
epoch: 85, train_Loss: 1.3895, train_acc: 0.1964
****************************A07 第 86 轮训练开始****************************
epoch: 86, train_Loss: 1.3806, train_acc: 0.2321
****************************A07 第 87 轮训练开始****************************
epoch: 87, train_Loss: 1.3812, train_acc: 0.2571
****************************A07 第 88 轮训练开始****************************
epoch: 88, train_Loss: 1.3926, train_acc: 0.2643
****************************A07 第 89 轮训练开始****************************
epoch: 89, train_Loss: 1.4810, train_acc: 0.2643
****************************A07 第 90 轮训练开始****************************
epoch: 90, train_Loss: 1.4242, train_acc: 0.2429
****************************A07 第 91 轮训练开始****************************
epoch: 91, train_Loss: 1.3908, train_acc: 0.2429
****************************A07 第 92 轮训练开始****************************
epoch: 92, train_Loss: 1.3828, train_acc: 0.2036
****************************A07 第 93 轮训练开始****************************
epoch: 93, train_Loss: 1.3746, train_acc: 0.2464
****************************A07 第 94 轮训练开始****************************
epoch: 94, train_Loss: 1.3892, train_acc: 0.2250
****************************A07 第 95 轮训练开始****************************
epoch: 95, train_Loss: 1.4045, train_acc: 0.2536
****************************A07 第 96 轮训练开始****************************
epoch: 96, train_Loss: 1.3779, train_acc: 0.2643
****************************A07 第 97 轮训练开始****************************
epoch: 97, train_Loss: 1.3889, train_acc: 0.2607
****************************A07 第 98 轮训练开始****************************
epoch: 98, train_Loss: 1.3651, train_acc: 0.2571
****************************A07 第 99 轮训练开始****************************
epoch: 99, train_Loss: 1.3590, train_acc: 0.2750
****************************A07 第 100 轮训练开始****************************
epoch: 100, train_Loss: 1.4235, train_acc: 0.2571
****************************A07 第 101 轮训练开始****************************
epoch: 101, train_Loss: 1.3778, train_acc: 0.2571
****************************A07 第 102 轮训练开始****************************
epoch: 102, train_Loss: 1.3729, train_acc: 0.2893
****************************A07 第 103 轮训练开始****************************
epoch: 103, train_Loss: 1.3716, train_acc: 0.2286
****************************A07 第 104 轮训练开始****************************
epoch: 104, train_Loss: 1.4063, train_acc: 0.2786
****************************A07 第 105 轮训练开始****************************
epoch: 105, train_Loss: 1.3395, train_acc: 0.3321
****************************A07 第 106 轮训练开始****************************
epoch: 106, train_Loss: 1.3834, train_acc: 0.3143
****************************A07 第 107 轮训练开始****************************
epoch: 107, train_Loss: 1.3561, train_acc: 0.3821
****************************A07 第 108 轮训练开始****************************
